Botanical Name,DBH,DAUID,CTUID,City
Ulmus pumila,10,24230340,4210270.04,Quebec City
Ulmus pumila,5,24230340,4210270.04,Quebec City
Ulmus americana,50,24230640,4210112.01,Quebec City
Ulmus americana,98,24230262,4210116.01,Quebec City
Picea glauca,23,24230227,4210101.00,Quebec City
Malus,30,24230227,4210101.00,Quebec City
Acer saccharinum,83,24230227,4210101.00,Quebec City
Ulmus americana,47,24230640,4210112.01,Quebec City
Ulmus americana,34,24230640,4210112.01,Quebec City
Acer saccharinum,120,24230227,4210101.00,Quebec City
Ulmus americana,48,24230640,4210112.01,Quebec City
Acer saccharinum,91,24230227,4210101.00,Quebec City
Acer platanoides,43,24230227,4210101.00,Quebec City
Acer platanoides,49,24230227,4210101.00,Quebec City
Ulmus americana,67,24230607,4210113.02,Quebec City
Ulmus americana,105,24230347,4210270.04,Quebec City
Ulmus americana,18,24230262,4210116.01,Quebec City
Ulmus americana,56,24230343,4210270.04,Quebec City
Ulmus americana,67,24230640,4210112.01,Quebec City
Ulmus americana,43,24230607,4210113.02,Quebec City
Ulmus americana,43,24230640,4210112.01,Quebec City
Ulmus americana,82,24230607,4210113.02,Quebec City
Ulmus americana,20,24230343,4210270.04,Quebec City
Ulmus americana,92,24230607,4210113.02,Quebec City
Ulmus americana,34,24230635,4210112.01,Quebec City
Ulmus americana,13,24230635,4210112.01,Quebec City
Acer saccharinum,106,24230225,4210101.00,Quebec City
Ulmus americana,12,24230635,4210112.01,Quebec City
Acer saccharinum,69,24230225,4210101.00,Quebec City
Acer platanoides,21,24230225,4210101.00,Quebec City
Ulmus americana,59,24230635,4210112.01,Quebec City
Ulmus americana,32,24230606,4210113.02,Quebec City
Ulmus pumila,20,24230606,4210113.02,Quebec City
